Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,user_id,user_rating,track_index
35595,35595,30uXdd5TBEQwl3YD0U20K3,Desejo De Menina,O Baú da Desejo 2,Na Dor e no Prazer,39,111090,False,0.582,0.869,1,-6.047,1,0.0495,0.46,1.04e-05,0.574,0.68,164.232,4,forro,3538,4,5916
96523,96523,2sDresIXpmT1FW8YEHtDEB,Grupo Fundo De Quintal,Roda de Samba do Fundo de Quintal no Cacique de Ramos (Ao Vivo),Só Felicidade - Ao Vivo,38,176944,False,0.486,0.884,0,-5.148,1,0.0818,0.353,0.0,0.377,0.787,114.415,4,samba,2296,4,5639
25601,25601,4mmJ9f97Yr1E7YuEu92ir2,Martin Solveig;Good Times Ahead,Intoxicated,Intoxicated,49,255626,False,0.806,0.85,0,-4.608,1,0.0619,0.00255,0.178,0.139,0.581,125.019,4,disco,2043,5,9417
29788,29788,2lygbmCHLojLwqkS7QRP1t,HALIENE,Saving Light (Acoustic),Saving Light - Acoustic,36,200387,False,0.348,0.364,4,-9.648,0,0.0333,0.52,0.0,0.103,0.13,130.061,4,dubstep,1002,4,5439
87356,87356,5qDsijQM75KTdv3RtSPx91,Lil Tjay,True 2 Myself,Hold On,68,189480,True,0.691,0.602,9,-6.807,0,0.209,0.123,0.0,0.0637,0.685,151.987,4,r-n-b,2753,7,11469
112495,112495,5cj4Lbn8qnoYAxfNLeN5UD,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Elbet - Live,41,271354,False,0.571,0.421,7,-8.538,0,0.0501,0.811,0.0,0.164,0.396,139.987,4,turkish,1910,4,11032
104231,104231,2VlI7D8OFKU1DvdB56J4cT,Cyclo,Amor y Muerte,Cuando Llegue la Hora,33,219069,False,0.593,0.763,4,-8.86,1,0.15,0.375,0.0,0.0936,0.687,172.036,4,spanish,1306,3,4917
9625,9625,3pbMslIWYuQaNhT3WIqc4I,Deise do Vale,Tempo de Deus (Playback Incluso),Gadareno,45,282640,False,0.536,0.699,8,-6.009,0,0.0557,0.667,0.0,0.37,0.287,139.895,4,brazil,3479,4,7529
32222,32222,5Rn7kDoevGo2IcEJWU0EKb,6091;Sayanora Philip,Born in Kerala,Born in Kerala,32,145548,False,0.446,0.442,8,-14.613,1,0.177,0.79,0.55,0.374,0.611,116.185,3,electronic,1135,3,10696
84578,84578,58RvouNHBDM6bwKnmVfNeq,Flört,Bize Özel,Senden Kalan,31,253423,False,0.672,0.714,4,-8.466,0,0.0277,0.0893,0.000597,0.155,0.593,130.01,4,psych-rock,2932,3,10089
15454,15454,2e0bYXa7BRXqPilw9Qj49f,Nbdy,Situationship,Situationship,58,176640,True,0.565,0.508,10,-6.847,0,0.107,0.358,5.95e-06,0.113,0.372,124.848,4,chill,3562,6,5180
100461,100461,1X3zDYO8bqE0eIQ3TdtQ6w,Los Pericos,El Satánico Dr.Cadillac (Lfc),El satánico Dr.Cadillac,37,266652,False,0.746,0.858,5,-5.957,0,0.0666,0.372,0.000663,0.124,0.95,167.966,4,ska,3240,4,3002
32159,32159,0uETXz9EaPbQPgvHppOQYr,Shanti People;Droplex,Gayatri,Gayatri,39,311101,False,0.468,0.641,10,-7.881,0,0.106,0.0122,0.342,0.366,0.146,137.969,4,electronic,2438,4,1763
33662,33662,5YVuTCLDxjS8pORppZhNsf,eli.,the way we used to love.,disappear,51,225600,False,0.565,0.467,5,-7.741,0,0.0485,0.643,0.0,0.103,0.116,112.499,3,emo,1872,5,10897
6478,6478,2RM6p5lHeqQswGVfOM2QBu,Behemoth,Opvs Contra Natvram,Neo-Spartacvs,46,258160,False,0.148,0.978,6,-4.02,0,0.187,2.24e-05,8.36e-05,0.0805,0.34,66.121,4,black-metal,2141,5,4769
82246,82246,6Mp9HT5VbhliOB0nizJw8c,Guadalcanal Diary,Flip-Flop,Always Saturday,26,254600,False,0.477,0.491,9,-15.01,1,0.0417,0.0476,2.71e-06,0.0677,0.68,130.706,4,power-pop,1665,3,12510
68614,68614,5Pg4qYTcvCUBBq3jBhKq0t,Daddy Yankee;Pitbull,LEGENDADDY,HOT,74,154493,True,0.898,0.677,11,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,4,latino,1208,7,10628
87512,87512,2VQ66m1O2NELSZ5d5a4aMQ,"Sergio Vega ""El Shaka""",Me Gusta Estar Contigo,El Terrón,45,147520,False,0.834,0.759,8,0.681,1,0.0432,0.508,0.000285,0.0649,0.972,95.851,3,r-n-b,1951,4,4904
45176,45176,1zl6WOLMznRZ4AcOz2rcp4,William Luna,Tu Amor Ajeno,Tu Amor Ajeno,30,260720,False,0.682,0.654,11,-7.091,0,0.0517,0.716,4.92e-06,0.123,0.744,95.0,4,guitar,2057,3,3899
5098,5098,27iksNpaur1CcH0w8703by,Linked Horizon,Shinzo wo Sasageyo! (TV Size),Shinzo wo Sasageyo! - TV Size,61,90000,False,0.435,0.953,0,-5.327,1,0.0423,0.246,0.0,0.123,0.612,79.959,4,anime,2341,6,4148
36064,36064,3h0tEwAyOCQDa4X8NEcy0Q,PLÜM,Crazy,Crazy,67,220000,False,0.769,0.596,7,-9.359,0,0.0524,0.0487,0.00803,0.204,0.259,105.032,4,french,1524,7,7294
108086,108086,5dP3ddhnyTChXznrPEB3Ry,Carlos Gardel,Los Exitos De Sus Peliculas,Rubias De New York,27,151426,False,0.561,0.271,2,-9.892,1,0.117,0.995,0.034,0.133,0.73,97.22,4,tango,2868,3,11054
101258,101258,0ShzszsULs5leraLg97XNG,Don Mazuck,In Between Dreams,In Between Dreams,64,185716,False,0.0762,0.00694,4,-38.45,0,0.0374,0.972,0.913,0.0969,0.191,64.959,4,sleep,1768,6,880
54282,54282,04uwJ9uQ9C3MhgwP9NACU9,Mouse On Mars;Cavern of Anti-Matter,21 Again Collaborations (Part 1),Fertilized,43,170040,False,0.669,0.979,10,-7.218,0,0.0361,0.0596,0.896,0.0861,0.827,128.399,4,idm,4160,4,141
104927,104927,6m6kcrobidpOuWj2AazFKr,Antonio José,Sin Buscarte,Sin Buscarte,55,199276,False,0.434,0.792,7,-4.249,1,0.151,0.24,0.0,0.0905,0.356,92.158,4,spanish,3094,6,13341
73468,73468,6NZbOMIeTWxFiB0KkZ70f7,Joachim Pastor;EKE;Lost Frequencies,Be Someone (Lost Frequencies Remix),Be Someone - Lost Frequencies Remix,41,270852,False,0.714,0.77,10,-8.481,0,0.0517,0.0771,0.132,0.108,0.344,123.988,4,minimal-techno,1771,4,12536
1123,1123,1wYgb2WSoI95dYx2STlgDk,Jorge Drexler,Amar la trama,Aquiles por su talón es Aquiles,31,214253,False,0.523,0.282,9,-11.418,1,0.0791,0.776,0.00288,0.0819,0.317,132.44,4,afrobeat,4763,3,3780
96808,96808,1WlWaCWJRjdEQ5j3LqZ723,Zeca Pagodinho,Mais Feliz,"Um É Ruim, O Outro É Pior",36,212015,False,0.688,0.536,5,-12.154,1,0.0626,0.246,0.0,0.281,0.929,106.06,4,samba,1521,4,2989
62842,62842,47wkGrU4Rxv5VbNfHmEqw4,Mr.Children,BOLERO,Tomorrow never knows,36,308240,False,0.627,0.519,9,-7.983,0,0.0256,0.0722,0.0,0.179,0.216,108.976,4,j-pop,3181,4,8108
97953,97953,0lp3u9nJusd5l8aKPAWELl,Felipe Araújo;Matheus & Kauan,Mais Um,Mais Um,43,168258,False,0.766,0.793,6,-4.427,1,0.0477,0.421,0.0,0.093,0.73,126.975,4,sertanejo,1247,4,1498
63583,63583,6U5CcGwPuRfhUKY2cV9YhP,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),SOMEBODY'S NIGHT - Live at 日本武道館'96 - Remastered 2022,34,253466,False,0.399,0.908,4,-7.294,0,0.121,0.014,6.22e-06,0.436,0.363,121.959,4,j-rock,4723,3,12748
78721,78721,7lPLU2Ux4J4ozNIUq90JhH,Die Flippers,Ihre großen Sommerhits,Acapulco,26,194333,False,0.648,0.773,7,-9.777,1,0.028,0.343,1.93e-05,0.0994,0.764,124.562,4,party,1685,3,14859
11468,11468,2v8B8d17Xxu9uLU5sNiHSL,Tom Jones,Delilah,Delilah,61,204160,False,0.528,0.482,9,-10.939,0,0.027,0.614,0.0,0.549,0.788,95.82,1,british,1585,6,5717
23471,23471,5WAx7JU09H1jJaaIdUJcVh,Carta,EDM,EDM,52,136406,False,0.644,0.941,5,-5.126,1,0.0543,0.000802,0.753,0.365,0.441,127.966,4,deep-house,3398,5,10825
100926,100926,1glWVNpv9lqorae9nSCQF1,Los Pericos,1000 Vivos,Bajo El Mismo Cielo - Live,34,298706,False,0.59,0.739,10,-6.1,1,0.0256,0.135,6.23e-05,0.822,0.735,95.13,4,ska,1142,3,3275
35605,35605,4wmf9CnbMpsD98eA7i2Mhx,Avine Vinny,Para de Chorar,Para de Chorar,40,224023,False,0.7,0.856,7,-3.011,0,0.0308,0.624,0.0,0.22,0.966,143.958,4,forro,1966,4,9720
78297,78297,2PL1vyJ1erQfZvDoJ3zMnk,Fäaschtbänkler,Wir sehn uns wieder,Homo Sapiens,34,166671,False,0.855,0.484,5,-6.894,1,0.0514,0.0369,0.00745,0.128,0.923,132.049,4,party,4469,3,4706
39804,39804,5E00xRhYsooyC3MBA2H848,VIZE;Laniia,Stars,Stars,58,165468,False,0.618,0.854,6,-2.934,1,0.106,0.0276,0.0,0.158,0.334,127.895,4,german,4695,6,10261
68876,68876,7lrP86Z9b3e867M4EqiDk2,Carlitos Junior;Pablo Chill-E,Juego de 3,Juego de 3,41,186108,False,0.74,0.808,4,-7.848,0,0.0484,0.109,0.0,0.164,0.876,91.029,4,latino,1717,4,14873
28680,28680,4PTIAmRG2ckFNySN9FArFv,Tritonal,Tritonia 399,Adelphi '88 (Tritonia 399),46,262873,False,0.536,0.966,9,-5.94,0,0.0386,0.00122,0.62,0.416,0.162,125.987,4,dub,1642,5,8642
25779,25779,1jssrCfb3ploTWL1grtaVD,Jorrgus & Crump,Na zabawie (Radio Edit),Na zabawie - Radio Edit,31,226972,False,0.842,0.766,6,-6.713,0,0.28,0.00528,0.000832,0.105,0.89,135.028,4,disco,4440,3,3384
70446,70446,6tMgRC6pDQOqEnKCnAL6pT,陶晶瑩,愛缺,太委屈,54,291306,False,0.664,0.42,11,-9.589,1,0.0269,0.786,0.0,0.122,0.319,110.042,4,mandopop,4693,5,13577
104163,104163,6CHYyL3462Y2Bb2uWIIBkE,Chema Rivas,Algodón de azúcar,Algodón de azúcar,65,168000,False,0.785,0.732,1,-3.976,0,0.0377,0.248,0.0,0.298,0.64,99.967,4,spanish,2109,6,12196
53354,53354,7wBJfHzpfI3032CSD7CE2m,Travis Scott,ASTROWORLD,STARGAZING,75,270714,True,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4,house,1786,8,15203
94800,94800,1uuI4ovQALuaq9srVZyTDy,Mishaal;Masked Man,Kid Goku,Kid Goku,55,135981,False,0.651,0.317,8,-10.515,0,0.124,0.626,0.784,0.129,0.273,92.807,4,sad,2483,6,3726
18100,18100,3uewgGxACwca8iwi2ZVwVT,Pink Guy;Getter,Pink Season: The Prophecy,Fried Noodles (Getter Remix),45,351428,True,0.524,0.791,9,-4.903,1,0.387,0.135,0.188,0.258,0.231,139.946,4,comedy,1521,4,7673
72234,72234,6kuudUd50kADw1HmSGoT6X,Bring Me The Horizon,Sempiternal (Expanded Edition),Hospital for Souls,57,406413,True,0.221,0.773,9,-5.654,0,0.0604,0.00284,0.0057,0.0816,0.0768,132.737,4,metalcore,3444,6,13300
90895,90895,3g1SvPCQWfw4uP2gjux94b,Los Hermanos Carrion,20 Kilates,Entre la Lluvia y Mi Llorar,29,176613,False,0.665,0.263,0,-16.086,1,0.0249,0.595,2.3e-06,0.126,0.484,92.031,4,rock-n-roll,3943,3,7252
90734,90734,5knZ2ikyoLL2b6zoCDU7Mg,Palito Ortega,Palito Siempre Primero,Sabor a Nada,30,175840,False,0.241,0.472,4,-6.258,0,0.0295,0.683,0.0,0.215,0.438,182.664,3,rock-n-roll,1946,3,11294
44401,44401,7FLVnDMOZXKRFgRM3C4aUG,Thirty Seconds To Mars,This Is War,Hurricane,55,372133,False,0.533,0.747,10,-5.678,0,0.0443,0.041,5.7e-06,0.261,0.277,124.97,4,grunge,3335,6,14263
27303,27303,0bqJDrb7zRLOiCnUm7MXZW,Hybrid Minds;Fred V,Drowning In You,Drowning In You,45,217931,False,0.465,0.885,7,-2.284,1,0.0601,0.00671,0.000377,0.139,0.0539,173.974,4,drum-and-bass,2647,4,1183
48481,48481,0gOdb6jejKS3xbWQUsQNg1,For Revenge,Second Chance,The Wall,33,265466,False,0.33,0.665,2,-4.831,0,0.0389,0.0214,0.0414,0.0714,0.346,175.967,4,hardcore,4045,3,1325
359,359,7vg5fesQdq5I7Z7XGdyJd5,Roses & Frey,Bad Liar,Bad Liar,50,226877,False,0.596,0.195,7,-11.02,1,0.0264,0.926,0.0,0.139,0.176,82.114,4,acoustic,3885,5,15189
23230,23230,7zIWzMjIQGMqg0fal19JBo,Syn Cole,Like This,Like This,58,166935,False,0.768,0.812,0,-5.363,0,0.0369,0.223,0.00114,0.0676,0.814,124.024,4,deep-house,2725,6,15290
78287,78287,1xNVkZYuAoOsuBe2gcQZDg,Die Draufgänger,#Hektarparty,Gina Lisa (Spiel mit deinen Glocken),34,211880,False,0.784,0.921,5,-3.434,0,0.0445,0.0929,8.35e-06,0.149,0.52,135.969,4,party,3402,3,3809
14267,14267,2clRkMN4MvP88asWMvBdYk,Pinkfong,Pinkfong & Baby Shark Halloween Zombi,El Tiburón Bebé Fantasma,27,72489,False,0.85,0.684,1,-2.32,1,0.0675,0.478,1.4e-06,0.0608,0.748,119.822,4,children,3243,3,5139
105038,105038,2LQvFDHnUiT3D612LHntIN,huglord,12 Weeks,12 Weeks,49,160941,False,0.584,0.411,11,-10.995,1,0.0355,0.84,0.853,0.112,0.249,84.986,4,study,1544,5,4578
25639,25639,2Jgwq9odlFwXJjgfGgrtrb,Andre,Ta szalona Karolina (Radio Edit),Ta szalona Karolina - Radio Edit,32,182449,False,0.649,0.923,3,-4.462,1,0.0696,0.00258,0.000249,0.228,0.959,147.019,4,disco,1823,3,4524
65073,65073,2j1fFjWHCI9KJSwcuYAOyF,BTS,You Never Walk Alone,Spring Day,76,274097,False,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,4,k-pop,4765,8,5352
9980,9980,68TOCGr2dBNzgmQthIzO7O,Mato Seco;Circuito Reggae,Mato Seco,"Mato Seco ""Resistência""",42,262053,False,0.822,0.352,9,-12.516,1,0.381,0.00115,1.85e-05,0.113,0.571,139.434,4,brazil,2002,4,12070
15406,15406,4LaZ8RpIP6DIgN73bXQVlO,keshi,GABRIEL,GET IT,62,151301,True,0.619,0.71,4,-7.661,0,0.0686,0.224,0.000395,0.218,0.313,170.119,4,chill,3827,6,8526
11575,11575,34f6sZPLPVsGwgBOrW3iLu,Roo Panes,Tiger Striped Sky,Land Of The Living,55,264986,False,0.512,0.384,5,-8.799,1,0.0331,0.512,0.000193,0.128,0.289,121.992,4,british,3058,6,6030
11213,11213,2xwiFAUJeS3K0QJtXRr6dd,David Arnold;Michael Price,Sherlock (Soundtrack from the TV series),The Game is On,43,220826,False,0.471,0.302,0,-19.293,1,0.0337,0.071,0.755,0.113,0.0366,119.916,4,british,4653,4,5810
106481,106481,0CXUOQZfm3X95jJNHFfb6f,Mats Rådberg;Rankarna,Det är inte lätt att va' ödmjuk,Det är inte lätt att vara ödmjuk (It's Hard to Be Humble),38,254866,False,0.469,0.477,0,-12.157,1,0.215,0.311,0.0,0.978,0.564,166.076,3,swedish,3443,4,371
101431,101431,5Fe4Z8NKXFeZCttRlKpQWb,Granular,Brown Noise DLX,Brown Noise 198 LPF Q Boost,39,169478,False,0.289,0.581,5,-33.108,0,0.0554,0.948,0.651,0.112,0.0372,137.651,1,sleep,2832,4,10302
36219,36219,6G0SscWHDmLr05nByFmhwf,Indila,Mini World (Deluxe),Love Story,45,316280,False,0.611,0.255,10,-12.291,0,0.0339,0.815,0.0,0.083,0.341,95.981,3,french,3409,4,12296
109264,109264,7vHTQ2jmlgJrJLG4JuXIKe,Rafael Cerato;Goom Gum,Rock It,Rock It,35,475173,False,0.803,0.743,11,-6.241,1,0.0532,0.0012,0.308,0.0618,0.176,123.006,4,techno,4330,4,15175
68948,68948,5VgsXmsfGIBOqq0imAv4y1,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),"Drácula, Calígula, Tarántula - Coágula Espátulo",39,173549,False,0.816,0.799,7,-3.296,1,0.188,0.0273,0.0,0.0325,0.884,134.982,4,latino,1083,4,10812
76150,76150,6ua4ZcCoSABREsczFvGLI6,Luciano Pavarotti;Bryan Adams,Pavarotti & Friends 2,'O Sole Mio - Live,47,191506,False,0.297,0.264,8,-12.537,1,0.0387,0.943,1.4e-05,0.7,0.247,62.074,4,opera,4247,5,13610
17203,17203,5Woxn89IL5z5YJcuWib8Qk,ALEX,ODYSSEY,ODYSSEY,39,222222,False,0.613,0.995,6,-4.959,0,0.0466,0.216,0.77,0.21,0.293,107.971,4,club,3519,4,10850
104365,104365,40tFJtuES1da2fg0OurUdI,Jarabe De Palo,Tragas o Escupes,Eso Que Tú Me Das,64,214553,False,0.778,0.804,0,-5.699,1,0.0286,0.144,9.5e-05,0.0676,0.836,130.004,4,spanish,1133,6,7869
5901,5901,1m3qFOyT5u01Yd2WBVX0cI,Sukima Switch,LINE,LINE,51,280760,False,0.506,0.875,1,-6.264,1,0.0478,0.017,7.32e-06,0.167,0.306,130.009,3,anime,3954,5,3447
32648,32648,3tNfqKefZWX1TkxODHuJZG,Pedropiedra,Ocho,Lluvia Sobre el Mar,37,233466,False,0.721,0.679,7,-6.515,1,0.0402,0.0124,0.00711,0.118,0.285,116.907,4,electronic,1863,4,7637
23734,23734,2C4qlSBJ9u5fzvciCwHy8B,Nora En Pure,Tribe of Kindness,Tribe of Kindness,51,222295,False,0.629,0.788,2,-8.187,1,0.0435,0.134,0.924,0.0927,0.0714,121.986,4,deep-house,1276,5,4287
12751,12751,0ZqMKuijHpWBKcBIQSdAX0,Cass Phang,要多美麗有多美麗,無人駕駛,32,251640,False,0.676,0.487,1,-10.862,1,0.0377,0.292,0.000104,0.193,0.288,136.009,4,cantopop,4307,3,1116
95679,95679,0g7vD5M0mDpxLTaJxFr6ll,Yahaira Plasencia,No Te He Robado Nada,No Te He Robado Nada,29,244250,False,0.754,0.794,8,-4.884,1,0.107,0.377,2.62e-05,0.0529,0.901,95.035,4,salsa,2775,3,1315
38765,38765,6VNRBXV7lQz9VAHhsfYkrE,The Heavy,The Glorious Dead,Can't Play Dead,44,260180,True,0.603,0.82,4,-6.145,0,0.051,0.000506,2.34e-06,0.13,0.408,103.907,4,garage,1881,4,12804
28178,28178,7BjBDt52upI92r3V9O7dNQ,LIONE;Heather Sommer;William Black,Glimmer (William Black Remix),Glimmer - William Black Remix,44,226800,False,0.431,0.761,10,-5.076,1,0.0408,0.0127,0.00193,0.224,0.0486,100.013,4,dub,3060,4,14161
14477,14477,0Rhm96c6Pe7mso2XFKxpZi,Caillou,Les chansons de Caillou,Il pleut..,33,77800,False,0.901,0.253,11,-12.258,1,0.249,0.723,0.0113,0.378,0.872,126.238,4,children,3389,3,846
69353,69353,72KCpTzPt8NnesVsxC9iI2,Niranj Suresh,Thaniye,Thaniye,31,219000,False,0.263,0.514,2,-8.959,0,0.0341,0.281,0.0896,0.193,0.277,89.93,4,malay,3082,3,13861
4503,4503,6CfAtjogau9v9kmtZVrNG8,Novo Amor,If We're Being Honest,If We're Being Honest,46,235053,False,0.498,0.432,3,-7.297,1,0.0296,0.888,0.617,0.136,0.126,132.928,4,ambient,3606,5,12205
95709,95709,4GnGZNWpSLN4LfV4eA29bl,Celia Cruz;Orquesta Harlow;Larry Harlow,Celia,Gracia Divina - Live,31,290133,False,0.539,0.7,10,-4.15,0,0.0298,0.772,0.0,0.252,0.946,130.096,4,salsa,2237,3,8358
44755,44755,0vgpbEfkcUF09VNkcrQRWi,Stone Sour,Audio Secrecy (Special Edition),Hesitate,50,256346,False,0.448,0.805,10,-4.194,1,0.0365,0.000946,6.12e-05,0.134,0.201,125.998,4,grunge,3452,5,1814
101612,101612,43xZo7aQ7UxTIacmAWx7Rw,Sleep Baby Sleep;Meditation Awareness;Sleep Sound Library;Outside Broadcast Recordings;Deep Sleep,"Fans, Air Units, and Other Office Ambiences (Loopable Audio for Ambiance, Meditation, Insomnia, and Restless Children)",Office Air Conditioners,34,63496,False,0.182,0.202,8,-28.542,1,0.0908,0.977,0.0358,0.111,0.0365,57.069,4,sleep,4565,3,7968
60406,60406,0W1OeXDPntUH0BeyJtE9UM,Fetty Wap;Monty,Fetty Wap (Deluxe),Jugg (feat. Monty),51,200253,True,0.635,0.721,10,-4.811,0,0.049,0.0324,0.0,0.222,0.499,148.064,4,j-dance,3705,5,981
35037,35037,4dUpm0QuR6MCIG5rN7XTI9,Banda Magníficos,Fonte dos Desejos,Me Usa,54,209493,False,0.648,0.743,11,-9.028,1,0.0337,0.52,1.23e-06,0.581,0.88,97.482,4,forro,1158,5,9121
73900,73900,5Xx57TQH1ZhmSGTADjhWne,Boston 168,Black Hole,Terror Acid,34,389420,False,0.68,0.995,8,-8.674,1,0.0513,0.00137,0.894,0.0918,0.0421,127.982,4,minimal-techno,4003,3,10885
7115,7115,4JurqgdGROSNNEStyb2uQ9,Trampled by Turtles,Life is Good on the Open Road,Good Land,29,171093,False,0.463,0.685,5,-7.587,1,0.0324,0.114,0.6,0.0826,0.815,111.273,4,bluegrass,4708,3,8469
35241,35241,2TelKKmeNMptJRyHE9BhEx,Edson Lima e Gatinha Manhosa,20 Grandes Sucessos: A Voz de Quem Te Ama,O Inverno Acabou,44,211973,False,0.379,0.897,2,-1.312,1,0.0761,0.138,0.0,0.363,0.426,188.858,4,forro,2133,4,4846
104113,104113,4RgqBP0RY3pQY3Z3d3fKnf,Pablo Alborán,Carretera y manta,Carretera y manta,70,163244,False,0.816,0.787,6,-2.405,1,0.0622,0.153,0.0,0.069,0.841,99.957,4,spanish,4860,7,8731
80810,80810,7kiZ6Zf66oX6yMovt3gC1a,Shankar-Ehsaan-Loy;Arijit Singh;Nihira Joshi Deshpande;Gulzar,Kill Dil,Sajde,57,325459,False,0.499,0.48,1,-6.45,1,0.0415,0.619,0.0,0.319,0.577,99.886,4,pop-film,4597,6,14841
13301,13301,3ylER3O8efY7RdeZHZuexW,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle,I'll Take You There,I'll Take You There - Director's Cut Classic Signature Radio Version,41,255259,False,0.688,0.865,5,-8.77,0,0.0341,0.0111,0.491,0.226,0.439,125.01,4,chicago-house,4032,4,7810
31780,31780,4VPXFi4vFTtS9wHe6oMQaT,Zara Larsson,So Good,I Can't Fall in Love Without You,66,180640,True,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,4,electro,4815,7,8846
43569,43569,73P5wYuZ1bsz0ZjsZiaSw2,Five Finger Death Punch,And Justice for None (Deluxe),Gone Away,54,275212,False,0.502,0.738,10,-7.57,1,0.0406,0.000377,4.53e-05,0.132,0.3,106.047,4,groove,2851,5,13893
31793,31793,3CRtbOoAP82y0VbPO5j1ft,Sasha Alex Sloan,Self Portrait,Too Sad To Cry,63,208986,True,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,4,electro,4707,6,6303
100333,100333,3qGkFTw5nEDmBn8bgwFN1H,Los Auténticos Decadentes;Panteon Rococo,Los Viejos Vinagres,Los Viejos Vinagres,39,218302,False,0.672,0.839,11,-6.094,0,0.0568,0.0572,2.45e-06,0.171,0.7,120.059,4,ska,1278,4,7549
36461,36461,4DN8e56DFCEXISA8Uqz5Pw,Lucenzo,No Me Ama,No Me Ama,61,167474,False,0.799,0.675,7,-5.999,0,0.0772,0.418,0.0,0.0958,0.678,96.797,4,french,3526,6,8252
32885,32885,4hb4UJ9a4UvniY3vz4M5Y8,Lanek,OBOK TY,OBOK TY,34,179440,True,0.603,0.508,3,-7.126,0,0.0336,0.22,0.0,0.0483,0.168,115.802,4,electronic,4707,3,9259
104652,104652,6yJBlQBjdYtzNai4lLyiRf,David Bisbal,Romances,Mi Princesa,36,202853,False,0.528,0.374,4,-8.554,1,0.0364,0.781,0.0,0.243,0.49,102.74,4,spanish,3478,4,13723
33262,33262,3fcQg4KJwnP4oDqCVXKi87,Tommy Ice,Nightmare,Nightmare,60,120015,True,0.733,0.512,6,-5.068,0,0.0389,0.56,1.33e-05,0.174,0.564,79.972,4,emo,1541,6,7234
9495,9495,6teaCqn4Izl1Af1ErKcUjQ,Renascer Praise,Renascer Praise 13 - A Colheita,Eu me Rendo,45,373005,False,0.358,0.568,11,-8.402,1,0.029,0.0719,0.0,0.746,0.23,150.013,4,brazil,2138,4,13586
61205,61205,5UOFQeVsLEZKuX9VMI2qtb,Yui Horie,HONEY JET!!,silky heart,42,238920,False,0.672,0.974,11,-2.108,1,0.0381,0.00786,0.0189,0.232,0.937,134.997,4,j-idol,4161,4,10779
101811,101811,20WOKEJgCcTSP9fpmTN9BM,From Us,Smyrna,Smyrna,59,199709,False,0.0824,0.0361,0,-32.53,1,0.0456,0.919,0.679,0.102,0.0755,74.249,4,sleep,4283,6,3935
48212,48212,5osSw3tL07Tuid7AWsvYcc,M.O.P.;Busta Rhymes;Teflon;Remi Martin,Warriorz,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",62,247693,True,0.68,0.894,1,-4.86,1,0.255,0.0206,0.0,0.462,0.803,94.089,4,hardcore,4621,6,11427
34111,34111,1cUq9SX7nQL1u0kKyhT7lX,Fossils,Fossils,Aro Ekber,46,404245,False,0.387,0.475,3,-12.249,1,0.0341,0.0734,0.000527,0.044,0.157,137.129,4,folk,4610,5,3159
23689,23689,05Q2QXgj7NPOmYvito5OOm,Maceo Plex;Program2;Giovanni,Revision feat. Giovanni,Revision feat Giovanni - Original Mix,46,391333,False,0.658,0.667,0,-5.948,0,0.0311,0.00102,0.552,0.137,0.229,128.019,4,deep-house,2238,5,154
80802,80802,189DQylImZ1hGZaIpAQUzx,Anu Malik;Papon;Varun Grover,Dum Laga Ke Haisha,Moh Moh Ke Dhaage (Male),58,322899,False,0.634,0.344,2,-11.011,1,0.0288,0.741,6.09e-05,0.111,0.409,128.0,4,pop-film,2756,6,2203
11538,11538,3UDmHZcBTQp8Iu8droNtUl,The Beatles,The Beatles 1967 - 1970 (Remastered),Revolution - Remastered 2009,63,205293,False,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,4,british,4086,6,6878
4542,4542,19TSZedtW2YMsqkYeVleCv,Little Symphony,Sombrio,Ascar,28,124118,False,0.108,0.0712,7,-25.938,1,0.0479,0.795,0.921,0.131,0.0447,61.885,5,ambient,1912,3,2246
111352,111352,1KoSE5VQukgPmplWkNXbNS,9 Lazy 9,Sweet Jones,Tumbleweed,51,192666,False,0.694,0.275,6,-15.981,1,0.0318,0.793,0.718,0.1,0.636,99.298,4,trip-hop,2151,5,2618
31865,31865,4t2OeILB07eMGTXSUbMPEu,Billie Eilish,Happier Than Ever,Oxytocin,72,210232,False,0.757,0.598,11,-7.777,1,0.058,0.0904,0.551,0.15,0.18,124.951,4,electro,1722,7,9597
